법정동코드,법정동명,폐지구분,시군구코드,법정동_세부코드,법정동명_세부,시군구명
1168003000,서울특별시 강남구 삼전동,폐지,11680,03000,삼전동,서울특별시 강남구
1168003100,서울특별시 강남구 송금동,폐지,11680,03100,송금동,서울특별시 강남구
1168003200,서울특별시 강남구 장지동,폐지,11680,03200,장지동,서울특별시 강남구
1168003300,서울특별시 강남구 학동,폐지,11680,03300,학동,서울특별시 강남구
1168010100,서울특별시 강남구 역삼동,현존,11680,10100,역삼동,서울특별시 강남구
1168010200,서울특별시 강남구 포이동,폐지,11680,10200,포이동,서울특별시 강남구
1168010300,서울특별시 강남구 개포동,현존,11680,10300,개포동,서울특별시 강남구
1168010400,서울특별시 강남구 청담동,현존,11680,10400,청담동,서울특별시 강남구
1168010500,서울특별시 강남구 삼성동,현존,11680,10500,삼성동,서울특별시 강남구
1168010600,서울특별시 강남구 대치동,현존,11680,10600,대치동,서울특별시 강남구
1168010700,서울특별시 강남구 신사동,현존,11680,10700,신사동,서울특별시 강남구
1168010800,서울특별시 강남구 논현동,현존,11680,10800,논현동,서울특별시 강남구
1168011000,서울특별시 강남구 압구정동,현존,11680,11000,압구정동,서울특별시 강남구
1168011100,서울특별시 강남구 세곡동,현존,11680,11100,세곡동,서울특별시 강남구
1168011200,서울특별시 강남구 자곡동,현존,11680,11200,자곡동,서울특별시 강남구
1168011300,서울특별시 강남구 율현동,현존,11680,11300,율현동,서울특별시 강남구
1168011400,서울특별시 강남구 일원동,현존,11680,11400,일원동,서울특별시 강남구
1168011500,서울특별시 강남구 수서동,현존,11680,11500,수서동,서울특별시 강남구
1168011600,서울특별시 강남구 반포동,폐지,11680,11600,반포동,서울특별시 강남구
1168011700,서울특별시 강남구 서초동,폐지,11680,11700,서초동,서울특별시 강남구
1168011800,서울특별시 강남구 도곡동,현존,11680,11800,도곡동,서울특별시 강남구
1168090100,서울특별시 강남구 압구정1동,폐지,11680,90100,압구정1동,서울특별시 강남구
1168090200,서울특별시 강남구 압구정2동,폐지,11680,90200,압구정2동,서울특별시 강남구
1168090300,서울특별시 강남구 청담1동,폐지,11680,90300,청담1동,서울특별시 강남구
1168090400,서울특별시 강남구 청담2동,폐지,11680,90400,청담2동,서울특별시 강남구
1168090500,서울특별시 강남구 삼성1동,폐지,11680,90500,삼성1동,서울특별시 강남구
1168090600,서울특별시 강남구 삼성2동,폐지,11680,90600,삼성2동,서울특별시 강남구
1168090700,서울특별시 강남구 대치1동,폐지,11680,90700,대치1동,서울특별시 강남구
1168090800,서울특별시 강남구 대치2동,폐지,11680,90800,대치2동,서울특별시 강남구
1168090900,서울특별시 강남구 대치3동,폐지,11680,90900,대치3동,서울특별시 강남구
1168091000,서울특별시 강남구 대치4동,폐지,11680,91000,대치4동,서울특별시 강남구
1168091100,서울특별시 강남구 역삼1동,폐지,11680,91100,역삼1동,서울특별시 강남구
1168091200,서울특별시 강남구 역삼2동,폐지,11680,91200,역삼2동,서울특별시 강남구
1168091300,서울특별시 강남구 도곡1동,폐지,11680,91300,도곡1동,서울특별시 강남구
1168091400,서울특별시 강남구 도곡2동,폐지,11680,91400,도곡2동,서울특별시 강남구
1168091500,서울특별시 강남구 개포1동,폐지,11680,91500,개포1동,서울특별시 강남구
1168091600,서울특별시 강남구 개포2동,폐지,11680,91600,개포2동,서울특별시 강남구
1168091700,서울특별시 강남구 개포3동,폐지,11680,91700,개포3동,서울특별시 강남구
1168091800,서울특별시 강남구 개포4동,폐지,11680,91800,개포4동,서울특별시 강남구
1171000000,서울특별시 송파구,현존,11710,00000,송파구,서울특별시
1171010100,서울특별시 송파구 잠실동,현존,11710,10100,잠실동,서울특별시 송파구
1171010200,서울특별시 송파구 신천동,현존,11710,10200,신천동,서울특별시 송파구
1171010300,서울특별시 송파구 풍납동,현존,11710,10300,풍납동,서울특별시 송파구
1171010400,서울특별시 송파구 송파동,현존,11710,10400,송파동,서울특별시 송파구
1171010500,서울특별시 송파구 석촌동,현존,11710,10500,석촌동,서울특별시 송파구
1171010600,서울특별시 송파구 삼전동,현존,11710,10600,삼전동,서울특별시 송파구
1171010700,서울특별시 송파구 가락동,현존,11710,10700,가락동,서울특별시 송파구
1171010800,서울특별시 송파구 문정동,현존,11710,10800,문정동,서울특별시 송파구
1171010900,서울특별시 송파구 장지동,현존,11710,10900,장지동,서울특별시 송파구
1171011000,서울특별시 송파구 이동,폐지,11710,11000,이동,서울특별시 송파구
1171011100,서울특별시 송파구 방이동,현존,11710,11100,방이동,서울특별시 송파구
1171011200,서울특별시 송파구 오금동,현존,11710,11200,오금동,서울특별시 송파구
1171011300,서울특별시 송파구 거여동,현존,11710,11300,거여동,서울특별시 송파구
1171011400,서울특별시 송파구 마천동,현존,11710,11400,마천동,서울특별시 송파구
1174000000,서울특별시 강동구,현존,11740,00000,강동구,서울특별시
1174000100,서울특별시 강동구 잠실동,폐지,11740,00100,잠실동,서울특별시 강동구
1174000200,서울특별시 강동구 신천동,폐지,11740,00200,신천동,서울특별시 강동구
1174000300,서울특별시 강동구 풍납동,폐지,11740,00300,풍납동,서울특별시 강동구
1174000400,서울특별시 강동구 송파동,폐지,11740,00400,송파동,서울특별시 강동구
1174000500,서울특별시 강동구 석촌동,폐지,11740,00500,석촌동,서울특별시 강동구
1174000600,서울특별시 강동구 삼전동,폐지,11740,00600,삼전동,서울특별시 강동구
1174000700,서울특별시 강동구 가락동,폐지,11740,00700,가락동,서울특별시 강동구
1174000800,서울특별시 강동구 문정동,폐지,11740,00800,문정동,서울특별시 강동구
1174000900,서울특별시 강동구 장지동,폐지,11740,00900,장지동,서울특별시 강동구
1174001000,서울특별시 강동구 방이동,폐지,11740,01000,방이동,서울특별시 강동구
1174001100,서울특별시 강동구 오금동,폐지,11740,01100,오금동,서울특별시 강동구
1174001200,서울특별시 강동구 거여동,폐지,11740,01200,거여동,서울특별시 강동구
1174001300,서울특별시 강동구 마천동,폐지,11740,01300,마천동,서울특별시 강동구
1174001400,서울특별시 강동구 이동,폐지,11740,01400,이동,서울특별시 강동구
1174010100,서울특별시 강동구 명일동,현존,11740,10100,명일동,서울특별시 강동구
1174010200,서울특별시 강동구 고덕동,현존,11740,10200,고덕동,서울특별시 강동구
1174010300,서울특별시 강동구 상일동,현존,11740,10300,상일동,서울특별시 강동구
1174010400,서울특별시 강동구 하일동,폐지,11740,10400,하일동,서울특별시 강동구
1174010500,서울특별시 강동구 길동,현존,11740,10500,길동,서울특별시 강동구
1174010600,서울특별시 강동구 둔촌동,현존,11740,10600,둔촌동,서울특별시 강동구
1174010700,서울특별시 강동구 암사동,현존,11740,10700,암사동,서울특별시 강동구
1174010800,서울특별시 강동구 성내동,현존,11740,10800,성내동,서울특별시 강동구
1174010900,서울특별시 강동구 천호동,현존,11740,10900,천호동,서울특별시 강동구
1174011000,서울특별시 강동구 강일동,현존,11740,11000,강일동,서울특별시 강동구
